9.00043,10.499,2
25.00043,26.499,2
51.00043,52.499,2
64.00043,65.499,2
76.00043,77.499,2
106.00043,108.499,2
109.00043,110.499,2
171.00043,172.499,2
191.00043,193.499,2
238.00043,239.499,2
