20.00043,21.499,2
38.00043,39.499,2
40.000432,41.499,2
57.000431,58.499001,2
59.00043,60.499,2
75.000431,77.499001,2
120.000431,121.499001,2
150.00043,151.499,2
161.000432,162.499001,2
177.00043,178.499,2
192.00043,193.499,2
201.00043,203.499001,2
224.000432,226.499,2
237.00043,238.499,2
