20.00043,21.499,2
28.00043,30.499,2
75.00043,76.499,2
111.00043,113.499,2
117.00043,118.499,2
154.00043,155.499,2
160.00043,163.499,2
174.00043,176.499,2
187.00043,189.499,2
199.00043,201.499,2
209.00043,212.499,2
232.00043,234.499,2
